step,lang_loss,tri_loss,dist_loss,lr,elapsed_s
8188,4.855724,0.468353,0.223366,0.00006631,3374.4
8189,4.529582,0.476695,0.182728,0.00006631,3374.9
8190,5.110403,0.501791,0.225545,0.00006630,3375.3
8191,4.831709,0.455534,0.263213,0.00006629,3375.8
8192,5.037192,0.456353,0.162892,0.00006628,3376.2
8193,4.761952,0.420267,0.152184,0.00006628,3376.7
8194,4.737199,0.365344,0.235123,0.00006627,3377.2
8195,5.059218,0.480423,0.177607,0.00006626,3377.7
8196,4.762817,0.428561,0.175194,0.00006625,3378.1
8197,5.181769,0.435217,0.225926,0.00006625,3378.6
8198,4.958656,0.386665,0.228257,0.00006624,3379.1
8199,4.977524,0.398578,0.159734,0.00006623,3379.5
8200,4.524127,0.421440,0.191916,0.00006622,3380.0
8201,4.895248,0.448350,0.201035,0.00006621,3380.4
8202,4.754914,0.513597,0.138524,0.00006621,3380.9
8203,5.205389,0.454575,0.082722,0.00006620,3381.4
8204,4.731866,0.430880,0.192165,0.00006619,3381.8
8205,4.939766,0.495608,0.191862,0.00006618,3382.3
8206,4.868466,0.447854,0.156758,0.00006618,3382.7
8207,5.024514,0.419243,0.124612,0.00006617,3383.2
8208,4.978970,0.439746,0.291477,0.00006616,3383.7
8209,4.922410,0.339382,0.188002,0.00006615,3384.1
8210,4.938072,0.406328,0.234208,0.00006615,3384.6
8211,4.905133,0.427036,0.319068,0.00006614,3385.1
8212,4.986992,0.444602,0.033160,0.00006613,3385.5
8213,4.831342,0.440542,0.205208,0.00006612,3386.0
8214,4.954210,0.515341,0.168462,0.00006612,3386.4
8215,4.654971,0.416280,0.161113,0.00006611,3386.9
8216,4.650753,0.407031,0.266825,0.00006610,3387.4
8217,5.153855,0.376987,0.240745,0.00006609,3387.8
8218,5.063169,0.443583,0.134233,0.00006609,3388.3
8219,5.142433,0.435653,0.206070,0.00006608,3388.7
8220,4.760890,0.423731,0.181035,0.00006607,3389.2
8221,4.832249,0.430633,0.183364,0.00006606,3389.7
8222,4.862067,0.360259,0.198582,0.00006605,3390.1
8223,5.101880,0.463890,0.343697,0.00006605,3390.6
8224,4.887453,0.497000,0.163727,0.00006604,3391.0
8225,4.818202,0.398766,0.310917,0.00006603,3391.5
8226,4.496434,0.514256,0.358010,0.00006602,3392.0
8227,4.706103,0.361097,0.110503,0.00006602,3392.4
8228,4.494467,0.460565,0.201131,0.00006601,3392.9
8229,5.068385,0.371999,0.188011,0.00006600,3393.3
8230,4.987263,0.499770,0.147638,0.00006599,3393.8
8231,4.959266,0.304451,0.182870,0.00006599,3394.3
8232,4.973153,0.409489,0.188726,0.00006598,3394.7
8233,5.490910,0.511950,0.141294,0.00006597,3395.2
8234,4.917541,0.513494,0.211283,0.00006596,3395.6
8235,4.838607,0.417313,0.147519,0.00006596,3396.1
8236,5.265342,0.495985,0.141251,0.00006595,3396.6
8237,4.894650,0.418785,0.265472,0.00006594,3397.0
8238,4.967809,0.461601,0.143210,0.00006593,3397.5
8239,4.998093,0.451180,0.163600,0.00006593,3397.9
8240,4.612029,0.427484,0.186143,0.00006592,3398.4
8241,5.206058,0.423621,0.158390,0.00006591,3398.9
8242,4.961722,0.470468,0.204908,0.00006590,3399.3
8243,4.967740,0.497191,0.091256,0.00006589,3399.8
8244,4.889081,0.386615,0.044376,0.00006589,3400.3
8245,5.111850,0.510537,0.124520,0.00006588,3400.7
8246,4.635796,0.592874,0.228517,0.00006587,3401.2
8247,4.992288,0.482893,0.063242,0.00006586,3401.6
8248,4.723918,0.439722,0.133862,0.00006586,3402.1
8249,4.740013,0.463934,0.339291,0.00006585,3402.6
8250,4.735088,0.406689,0.147978,0.00006584,3403.0
8251,4.990548,0.409411,0.072370,0.00006583,3403.5
8252,5.162632,0.413292,0.202596,0.00006583,3404.0
8253,5.080747,0.365906,0.163367,0.00006582,3404.4
8254,5.084126,0.334126,0.100518,0.00006581,3404.9
8255,4.950676,0.460949,0.123924,0.00006580,3405.4
8256,4.896045,0.424190,0.233425,0.00006580,3405.8
8257,4.983522,0.459761,0.222431,0.00006579,3406.3
8258,5.085257,0.409709,0.134785,0.00006578,3406.7
8259,4.701008,0.458938,0.347269,0.00006577,3407.2
8260,5.033959,0.389524,0.189300,0.00006576,3407.7
8261,4.949281,0.474693,0.253576,0.00006576,3408.1
8262,4.786687,0.502051,0.080215,0.00006575,3408.6
8263,5.021058,0.461856,0.253405,0.00006574,3409.0
8264,4.765823,0.420044,0.171944,0.00006573,3409.5
8265,5.026554,0.386061,0.173992,0.00006573,3410.0
8266,4.818156,0.418653,0.091655,0.00006572,3410.4
8267,5.122557,0.486744,0.253587,0.00006571,3410.9
8268,4.713248,0.418069,0.278020,0.00006570,3411.3
8269,4.927323,0.462016,0.254808,0.00006570,3411.8
8270,4.860577,0.407387,0.144863,0.00006569,3412.3
8271,5.154463,0.358724,0.179650,0.00006568,3412.7
8272,4.471664,0.501900,0.146813,0.00006567,3413.2
8273,4.817580,0.443337,0.203699,0.00006567,3413.6
8274,4.550973,0.461526,0.113512,0.00006566,3414.1
8275,5.098558,0.398076,0.149230,0.00006565,3414.6
8276,4.685137,0.379700,0.169968,0.00006564,3415.0
8277,5.178078,0.450893,0.280686,0.00006563,3415.5
8278,4.615994,0.440640,0.124961,0.00006563,3415.9
8279,4.959905,0.453869,0.209394,0.00006562,3416.4
8280,4.865221,0.399211,0.142901,0.00006561,3416.8
8281,4.882473,0.450745,0.038273,0.00006560,3417.3
8282,4.843337,0.439192,0.173449,0.00006560,3417.8
8283,4.888525,0.425249,0.112995,0.00006559,3418.2
8284,5.193779,0.410544,0.230966,0.00006558,3418.7
8285,4.819613,0.384303,0.080166,0.00006557,3419.1
8286,5.124574,0.351810,0.150808,0.00006557,3419.6
8287,5.019814,0.399110,0.134130,0.00006556,3420.1
8288,4.946886,0.374384,0.134256,0.00006555,3420.5
8289,4.974070,0.349744,0.216595,0.00006554,3421.0
8290,4.580531,0.431080,0.116323,0.00006554,3421.4
8291,5.007279,0.437757,0.233843,0.00006553,3421.9
8292,5.104668,0.447908,0.189101,0.00006552,3422.4
8293,4.738203,0.439665,0.196519,0.00006551,3422.8
8294,4.951049,0.373659,0.194939,0.00006550,3423.3
8295,5.073427,0.399214,0.265734,0.00006550,3423.7
8296,5.045891,0.455051,0.101879,0.00006549,3424.2
8297,4.889812,0.466889,0.209683,0.00006548,3424.7
8298,4.889780,0.439389,0.158281,0.00006547,3425.1
8299,4.669364,0.472753,0.376508,0.00006547,3425.6
8300,4.935399,0.430437,0.088741,0.00006546,3426.0
8301,4.857495,0.456274,0.246027,0.00006545,3426.5
8302,4.570954,0.431096,0.266290,0.00006544,3427.0
8303,4.826388,0.385298,0.215761,0.00006544,3427.4
8304,4.948371,0.454967,0.215632,0.00006543,3427.9
8305,4.703893,0.376426,0.116399,0.00006542,3428.4
8306,5.016461,0.408884,0.231496,0.00006541,3428.8
8307,4.791813,0.406168,0.213384,0.00006540,3429.3
8308,4.872259,0.440047,0.121887,0.00006540,3429.8
8309,4.806368,0.426888,0.201297,0.00006539,3430.2
8310,4.983458,0.405498,0.188380,0.00006538,3430.7
8311,5.181378,0.412879,0.105604,0.00006537,3431.1
8312,4.942876,0.465526,0.154602,0.00006537,3431.6
8313,4.979337,0.442445,0.177348,0.00006536,3432.1
8314,4.961263,0.412360,0.230764,0.00006535,3432.5
8315,5.001938,0.478981,0.263110,0.00006534,3433.0
8316,5.058556,0.460876,0.048390,0.00006534,3433.4
8317,4.756619,0.413536,0.110087,0.00006533,3433.9
8318,4.984491,0.383841,0.235194,0.00006532,3434.3
8319,4.878137,0.456184,0.145662,0.00006531,3434.8
8320,5.032275,0.388344,0.251701,0.00006531,3435.3
8321,4.801672,0.438078,0.198878,0.00006530,3435.7
8322,4.760849,0.421691,0.142932,0.00006529,3436.2
8323,4.785279,0.390336,0.127045,0.00006528,3436.6
8324,4.699779,0.410204,0.225048,0.00006527,3437.1
8325,4.956667,0.379215,0.286578,0.00006527,3437.6
8326,4.924764,0.401177,0.221807,0.00006526,3438.0
8327,4.698322,0.442546,0.194871,0.00006525,3438.5
8328,4.731100,0.422734,0.118846,0.00006524,3438.9
8329,4.268085,0.424354,0.188781,0.00006524,3439.4
8330,4.800301,0.422115,0.540571,0.00006523,3439.9
8331,5.041078,0.370967,0.312403,0.00006522,3440.3
8332,4.992309,0.403629,0.134400,0.00006521,3440.8
8333,4.986172,0.351069,0.288811,0.00006521,3441.2
8334,4.876345,0.414521,0.251489,0.00006520,3441.7
8335,4.825853,0.394873,0.194241,0.00006519,3442.1
8336,5.100559,0.451630,0.177875,0.00006518,3442.6
8337,4.722640,0.486025,0.067904,0.00006517,3443.1
8338,4.910830,0.393777,0.403904,0.00006517,3443.5
8339,4.845787,0.397164,0.152317,0.00006516,3444.0
8340,4.934868,0.455848,0.210180,0.00006515,3444.4
8341,5.029675,0.391647,0.130182,0.00006514,3444.9
8342,4.588617,0.388543,0.144814,0.00006514,3445.4
8343,4.986095,0.416759,0.237838,0.00006513,3445.8
8344,5.132261,0.402187,0.146206,0.00006512,3446.3
8345,4.675605,0.427896,0.244921,0.00006511,3446.8
8346,4.995613,0.420877,0.263662,0.00006511,3447.2
8347,4.928983,0.386191,0.116338,0.00006510,3447.7
8348,4.794368,0.495724,0.056291,0.00006509,3448.2
8349,4.887222,0.507839,0.083739,0.00006508,3448.6
8350,4.878000,0.402893,0.255829,0.00006507,3449.1
8351,4.364990,0.364663,0.173987,0.00006507,3449.5
8352,4.981057,0.375122,0.256890,0.00006506,3450.0
8353,4.778464,0.428624,0.274322,0.00006505,3450.5
8354,4.601339,0.403876,0.162042,0.00006504,3450.9
8355,5.002789,0.437936,0.142204,0.00006504,3451.4
8356,5.036297,0.460319,0.278955,0.00006503,3451.8
8357,4.993958,0.457385,0.184057,0.00006502,3452.3
8358,4.982797,0.477183,0.196685,0.00006501,3452.8
8359,5.433895,0.475574,0.224655,0.00006501,3453.2
8360,4.980395,0.439946,0.189129,0.00006500,3453.7
8361,4.884101,0.421347,0.077435,0.00006499,3454.1
8362,4.725631,0.372957,0.127610,0.00006498,3454.6
8363,4.916344,0.407744,0.184349,0.00006498,3455.1
8364,4.844365,0.374590,0.240363,0.00006497,3455.5
8365,4.906802,0.456050,0.119903,0.00006496,3456.0
8366,4.751270,0.345715,0.122800,0.00006495,3456.5
8367,4.851061,0.428470,0.177721,0.00006494,3456.9
8368,4.799798,0.413493,0.133823,0.00006494,3457.4
8369,4.985708,0.441018,0.087965,0.00006493,3457.9
8370,4.935666,0.467114,0.053816,0.00006492,3458.3
8371,4.807664,0.441202,0.195855,0.00006491,3458.8
8372,5.162682,0.406244,0.158441,0.00006491,3459.2
8373,5.031748,0.453249,0.092177,0.00006490,3459.7
8374,4.853148,0.434704,0.131055,0.00006489,3460.2
8375,4.476336,0.419020,0.244515,0.00006488,3460.6
8376,5.129464,0.436927,0.091086,0.00006488,3461.1
8377,4.887031,0.404257,0.124356,0.00006487,3461.5
8378,5.076169,0.431007,0.166692,0.00006486,3462.0
8379,4.966534,0.459858,0.250328,0.00006485,3462.4
8380,5.104901,0.429598,0.104592,0.00006484,3462.9
8381,4.646973,0.504097,0.182823,0.00006484,3463.4
8382,5.064018,0.478678,0.136120,0.00006483,3463.8
8383,5.039733,0.427424,0.176214,0.00006482,3464.3
8384,4.897649,0.519645,0.119142,0.00006481,3464.8
8385,4.959301,0.449404,0.097596,0.00006481,3465.2
8386,5.096502,0.431520,0.226641,0.00006480,3465.7
8387,4.898332,0.443804,0.324242,0.00006479,3466.2
8388,4.862742,0.341344,0.201835,0.00006478,3466.6
8389,4.599722,0.392811,0.145701,0.00006478,3467.1
8390,4.998663,0.514523,0.204407,0.00006477,3467.5
8391,4.963789,0.382442,0.286489,0.00006476,3468.0
8392,4.801629,0.438534,0.122620,0.00006475,3468.4
8393,5.117644,0.400075,0.208291,0.00006474,3468.9
8394,4.696813,0.328189,0.035122,0.00006474,3469.4
8395,5.233087,0.472382,0.289861,0.00006473,3469.8
8396,5.064030,0.400438,0.113045,0.00006472,3470.3
8397,4.958802,0.497184,0.246820,0.00006471,3470.7
8398,4.776682,0.397659,0.192136,0.00006471,3471.2
8399,5.007535,0.454594,0.272787,0.00006470,3471.7
8400,5.061325,0.418076,0.220597,0.00006469,3472.1
8401,5.031324,0.477949,0.252762,0.00006468,3472.6
8402,4.739498,0.437607,0.238054,0.00006468,3473.1
8403,4.924240,0.454614,0.098174,0.00006467,3473.5
8404,4.737223,0.401538,0.125600,0.00006466,3474.0
8405,4.884129,0.442097,0.283864,0.00006465,3474.4
8406,4.688977,0.365903,0.164969,0.00006464,3474.9
8407,4.724859,0.443996,0.117194,0.00006464,3475.3
8408,4.466959,0.378648,0.133658,0.00006463,3475.8
8409,4.887172,0.394047,0.209595,0.00006462,3476.3
8410,4.645454,0.426272,0.459548,0.00006461,3476.7
8411,4.857593,0.430702,0.118828,0.00006461,3477.2
8412,4.963796,0.449029,0.243239,0.00006460,3477.7
8413,5.326501,0.436581,0.191983,0.00006459,3478.1
8414,4.950770,0.384282,0.197841,0.00006458,3478.6
8415,4.779323,0.477615,0.239570,0.00006457,3479.0
8416,5.010279,0.400162,0.247217,0.00006457,3479.5
8417,4.917083,0.480448,0.310231,0.00006456,3480.0
8418,5.051109,0.413856,0.137992,0.00006455,3480.4
8419,4.761145,0.423681,0.187446,0.00006454,3480.9
8420,4.986080,0.459680,0.066982,0.00006454,3481.3
8421,4.918038,0.404469,0.096547,0.00006453,3481.8
8422,4.895921,0.443756,0.369295,0.00006452,3482.3
8423,4.772457,0.414195,0.096732,0.00006451,3482.7
8424,4.952634,0.471021,0.157439,0.00006451,3483.2
8425,4.744226,0.506634,0.212407,0.00006450,3483.6
8426,4.780829,0.386977,0.181003,0.00006449,3484.1
8427,4.955040,0.429731,0.231733,0.00006448,3484.5
8428,4.934699,0.410631,0.172901,0.00006447,3485.0
8429,4.657216,0.437394,0.273778,0.00006447,3485.5
8430,5.027234,0.471295,0.152673,0.00006446,3485.9
8431,4.945420,0.425412,0.199863,0.00006445,3486.4
8432,5.019900,0.513343,0.342474,0.00006444,3486.9
8433,5.106737,0.427277,0.198075,0.00006444,3487.3
8434,4.638850,0.481629,0.220977,0.00006443,3487.8
8435,4.833629,0.435951,0.285824,0.00006442,3488.2
8436,4.417016,0.416032,0.032337,0.00006441,3488.7
8437,4.730817,0.356405,0.138555,0.00006441,3489.2
8438,4.591691,0.416988,0.294366,0.00006440,3489.7
8439,4.680675,0.433960,0.325316,0.00006439,3490.1
8440,4.979236,0.439864,0.152639,0.00006438,3490.6
8441,4.878492,0.388058,0.135619,0.00006437,3491.0
8442,5.058021,0.401049,0.121570,0.00006437,3491.5
8443,4.583611,0.389474,0.314422,0.00006436,3492.0
8444,5.163520,0.416869,0.201878,0.00006435,3492.4
8445,4.651299,0.461550,0.181008,0.00006434,3492.9
8446,4.690016,0.423575,0.172008,0.00006434,3493.4
8447,5.065507,0.464397,0.132580,0.00006433,3493.8
8448,5.223637,0.537087,0.144434,0.00006432,3494.3
8449,5.074162,0.473462,0.242791,0.00006431,3494.7
8450,4.860183,0.435568,0.236720,0.00006431,3495.2
8451,4.710660,0.394352,0.105571,0.00006430,3495.7
8452,4.813038,0.441727,0.084515,0.00006429,3496.1
8453,4.951822,0.406035,0.205504,0.00006428,3496.6
8454,4.814244,0.399476,0.150324,0.00006427,3497.1
8455,4.956464,0.486900,0.198119,0.00006427,3497.5
8456,4.919424,0.443980,0.187293,0.00006426,3498.0
8457,5.057930,0.449144,0.447787,0.00006425,3498.4
8458,4.785304,0.440567,0.199134,0.00006424,3498.9
8459,4.869912,0.410758,0.089318,0.00006424,3499.4
8460,5.260667,0.478949,0.160492,0.00006423,3499.8
8461,4.763017,0.393968,0.225762,0.00006422,3500.3
8462,4.653203,0.409526,0.197367,0.00006421,3500.7
8463,4.818939,0.414902,0.210209,0.00006420,3501.2
8464,4.914414,0.449915,0.177718,0.00006420,3501.7
8465,5.336016,0.405104,0.227468,0.00006419,3502.1
8466,4.397407,0.368179,0.131672,0.00006418,3502.6
8467,4.692216,0.454853,0.166040,0.00006417,3503.0
8468,5.055505,0.418447,0.069391,0.00006417,3503.5
8469,5.270253,0.451092,0.251720,0.00006416,3504.0
8470,5.094444,0.436785,0.211762,0.00006415,3504.4
8471,4.830224,0.359673,0.227348,0.00006414,3504.9
8472,4.944465,0.441719,0.241254,0.00006414,3505.3
8473,4.978492,0.458250,0.122512,0.00006413,3505.8
8474,5.096584,0.414162,0.101929,0.00006412,3506.2
8475,4.760957,0.418115,0.093897,0.00006411,3506.7
8476,4.877236,0.481367,0.162286,0.00006410,3507.2
8477,4.889551,0.465135,0.133811,0.00006410,3507.6
8478,4.649694,0.387604,0.146318,0.00006409,3508.1
8479,4.919233,0.438184,0.221269,0.00006408,3508.6
8480,4.848634,0.373170,0.203419,0.00006407,3509.0
8481,5.143738,0.446042,0.177543,0.00006407,3509.5
8482,5.275487,0.421084,0.099282,0.00006406,3510.0
8483,5.083100,0.490376,0.237387,0.00006405,3510.4
8484,4.846383,0.488850,0.160570,0.00006404,3510.9
8485,5.050109,0.418921,0.104289,0.00006403,3511.3
8486,4.526977,0.387298,0.110244,0.00006403,3511.8
8487,4.728880,0.457212,0.120589,0.00006402,3512.3
8488,4.886528,0.409910,0.111850,0.00006401,3512.7
8489,4.980803,0.482946,0.135895,0.00006400,3513.2
8490,4.643611,0.395939,0.167482,0.00006400,3513.6
8491,4.777029,0.451276,0.165785,0.00006399,3514.1
8492,4.911409,0.437393,0.311429,0.00006398,3514.6
8493,4.917350,0.388047,0.270034,0.00006397,3515.0
8494,4.894869,0.418749,0.149783,0.00006397,3515.5
8495,5.052216,0.449934,0.106994,0.00006396,3515.9
8496,4.528731,0.372002,0.244234,0.00006395,3516.4
8497,4.910398,0.431149,0.255957,0.00006394,3516.9
8498,4.822846,0.578015,0.050602,0.00006393,3517.3
8499,4.868135,0.428780,0.046385,0.00006393,3517.8
8500,4.677709,0.481048,0.283533,0.00006392,3518.2
8501,5.096407,0.385835,0.298537,0.00006391,3518.7
8502,4.885131,0.433085,0.195050,0.00006390,3519.2
8503,4.772592,0.443193,0.186931,0.00006390,3519.6
8504,4.830135,0.376824,0.161757,0.00006389,3520.1
8505,5.069891,0.401549,0.226938,0.00006388,3520.5
8506,4.941183,0.407449,0.198117,0.00006387,3521.0
8507,4.562955,0.403994,0.243349,0.00006386,3521.5
8508,4.983086,0.454743,0.227092,0.00006386,3521.9
8509,5.133640,0.424857,0.191280,0.00006385,3522.4
8510,4.947767,0.395610,0.227434,0.00006384,3522.8
8511,5.322748,0.457617,0.429809,0.00006383,3523.3
8512,5.150450,0.458455,0.170050,0.00006383,3523.8
8513,5.094087,0.493223,0.175810,0.00006382,3524.2
8514,4.970695,0.371254,0.175429,0.00006381,3524.7
8515,4.799926,0.431656,0.204856,0.00006380,3525.1
8516,4.996616,0.441353,0.309492,0.00006379,3525.6
8517,4.437200,0.442235,0.185796,0.00006379,3526.1
8518,4.697961,0.387677,0.229992,0.00006378,3526.5
8519,4.815342,0.338582,0.175477,0.00006377,3527.0
8520,4.461048,0.451493,0.209343,0.00006376,3527.4
8521,4.778906,0.378923,0.205138,0.00006376,3527.9
8522,4.815298,0.458440,0.151934,0.00006375,3528.4
8523,4.838299,0.458153,0.133027,0.00006374,3528.8
8524,4.958331,0.435959,0.096725,0.00006373,3529.3
8525,4.773170,0.413001,0.268750,0.00006373,3529.8
8526,4.604259,0.384744,0.179825,0.00006372,3530.2
8527,5.090410,0.428484,0.149890,0.00006371,3530.7
8528,4.676773,0.418172,0.104966,0.00006370,3531.1
8529,4.860445,0.432784,0.218373,0.00006369,3531.6
8530,4.705071,0.493522,0.307466,0.00006369,3532.1
8531,5.130341,0.377963,0.156940,0.00006368,3532.5
8532,4.586840,0.404651,0.344956,0.00006367,3533.0
8533,4.785483,0.452168,0.184497,0.00006366,3533.5
8534,4.856947,0.435104,0.157509,0.00006366,3533.9
8535,4.998894,0.470556,0.167103,0.00006365,3534.4
8536,4.918045,0.455749,0.196451,0.00006364,3534.9
8537,4.845985,0.354194,0.181451,0.00006363,3535.3
8538,5.098313,0.397433,0.299423,0.00006362,3535.8
8539,4.853052,0.410636,0.098743,0.00006362,3536.2
8540,4.976584,0.433496,0.122311,0.00006361,3536.7
8541,4.513131,0.332750,0.228238,0.00006360,3537.2
8542,4.945654,0.446856,0.156741,0.00006359,3537.6
8543,4.642600,0.431524,0.264526,0.00006359,3538.1
8544,4.594572,0.446784,0.121050,0.00006358,3538.5
8545,4.849366,0.486108,0.183292,0.00006357,3539.0
8546,5.115934,0.443957,0.172886,0.00006356,3539.5
8547,4.952489,0.504478,0.266233,0.00006355,3539.9
8548,5.075519,0.481904,0.195578,0.00006355,3540.4
8549,4.971047,0.548815,0.065637,0.00006354,3540.9
8550,4.802845,0.445528,0.190116,0.00006353,3541.3
8551,5.011787,0.498949,0.194181,0.00006352,3541.8
8552,5.040214,0.402644,0.154602,0.00006352,3542.2
8553,4.976470,0.483366,0.129144,0.00006351,3542.7
8554,4.913525,0.331954,0.129952,0.00006350,3543.2
8555,4.863678,0.380051,0.128526,0.00006349,3543.6
8556,5.184656,0.371026,0.080114,0.00006348,3544.1
8557,4.730267,0.409745,0.167412,0.00006348,3544.5
8558,5.126557,0.398229,0.094277,0.00006347,3545.0
8559,4.756077,0.369520,0.139153,0.00006346,3545.5
8560,4.922088,0.452327,0.154260,0.00006345,3545.9
8561,4.820373,0.443594,0.159333,0.00006345,3546.4
8562,4.974514,0.394435,0.136185,0.00006344,3546.9
8563,4.835906,0.397181,0.184934,0.00006343,3547.3
8564,5.055335,0.404540,0.115981,0.00006342,3547.8
8565,5.123604,0.422366,0.310122,0.00006341,3548.2
8566,4.839758,0.399255,0.210889,0.00006341,3548.7
8567,4.801214,0.429886,0.114869,0.00006340,3549.1
8568,4.898963,0.432589,0.114536,0.00006339,3549.6
8569,4.680360,0.418873,0.150271,0.00006338,3550.1
8570,4.888164,0.423283,0.292958,0.00006338,3550.5
8571,5.246632,0.361742,0.160289,0.00006337,3551.0
8572,4.678209,0.472254,0.135065,0.00006336,3551.5
8573,5.043036,0.357263,0.162042,0.00006335,3551.9
8574,4.951725,0.394841,0.250695,0.00006335,3552.4
8575,4.570958,0.359566,0.118827,0.00006334,3552.8
8576,4.799665,0.457213,0.101539,0.00006333,3553.3
8577,5.097312,0.451176,0.289023,0.00006332,3553.8
8578,4.849778,0.436816,0.283571,0.00006331,3554.2
8579,4.820739,0.489268,0.081154,0.00006331,3554.7
8580,4.724083,0.431582,0.250447,0.00006330,3555.1
8581,4.883534,0.404003,0.154204,0.00006329,3555.6
8582,5.182965,0.436074,0.116314,0.00006328,3556.1
8583,4.988825,0.385184,0.235862,0.00006328,3556.5
8584,4.715542,0.436015,0.396037,0.00006327,3557.0
8585,4.427803,0.481867,0.094185,0.00006326,3557.4
8586,4.738308,0.448171,0.163207,0.00006325,3557.9
8587,4.975487,0.410697,0.123926,0.00006324,3558.4
8588,4.585772,0.424898,0.154372,0.00006324,3558.8
8589,4.946495,0.391798,0.194349,0.00006323,3559.3
8590,4.697432,0.377017,0.064453,0.00006322,3559.7
8591,4.914594,0.484027,0.127088,0.00006321,3560.2
8592,4.913941,0.386326,0.163970,0.00006321,3560.7
8593,4.640385,0.539793,0.210244,0.00006320,3561.1
8594,4.825405,0.444479,0.131348,0.00006319,3561.6
8595,5.112673,0.486264,0.255320,0.00006318,3562.1
8596,4.752259,0.431988,0.142260,0.00006317,3562.5
8597,4.998386,0.438446,0.133901,0.00006317,3563.0
8598,5.117636,0.415644,0.119088,0.00006316,3563.4
8599,4.961411,0.468432,0.049465,0.00006315,3563.9
8600,4.491127,0.385946,0.244191,0.00006314,3564.4
8601,4.915483,0.426077,0.219996,0.00006314,3564.8
8602,4.953447,0.402499,0.282598,0.00006313,3565.3
8603,4.658422,0.414738,0.139103,0.00006312,3565.8
8604,4.688291,0.403493,0.147505,0.00006311,3566.2
8605,5.005157,0.437733,0.137860,0.00006310,3566.7
8606,4.852654,0.440305,0.250111,0.00006310,3567.1
